gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth,hub,authority,betweenness,net_kzt,n_seed_in,in_cycle,turnover_days,in_tx,out_tx
100000006490557100,terminal,0.51600000000000001,10,0.1133,Гипотеза терминала: исходящие не наблюдаются; вх 5000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5000,0,0.00028462586400000001,0,2,False,False,0,0,0,5000,0,False,-1,1,0
100000006490615100,terminal,0.34999999999999998,13,0.34029999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 41600 KZT/6 перев.; исх 0 KZT/0 перев.,1,0,41600,0,0.00039249290799999999,0,4,False,True,0,0,0,41600,0,False,-1,6,0
100000006491272100,terminal,0.67300000000000004,1,0.1928,Гипотеза терминала: исходящие не наблюдаются; вх 26200 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,26200,0,0.00028809655999999999,0,3,False,False,0,0,0,26200,0,False,-1,1,0
100000006491963100,terminal,0.34999999999999998,18,0.2014,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 16000 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,16000,0,0.00029254321900000003,0,4,False,True,0,0,0,16000,0,False,-1,3,0
100000006492770100,peripheral,0.10000000000000001,0,0.33560000000000001,Недостаточно структурных признаков; вх 269000 KZT/1 перев.; исх 20000 KZT/1 перев.,1,1,269000,20000,0.00029908160300000001,0.07434944237918216,3,False,False,0,0,1.9220244999999999e-05,249000,0,False,1,1,1
100000006512787100,terminal,0.34999999999999998,0,0.33239999999999997,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 20000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00052691650600000003,0,4,False,True,0,0,0,20000,0,False,-1,2,0
100000006518161100,consolidator,0.40600000000000003,4,0.90400000000000003,"Признаки консолидации: 3 плательщиков, seed=1; вх 594200 KZT/13 перев.; исх 595899 KZT/13 перев.",3,2,594200,595899,0.00080435439200000002,1.0028593066307641,1,False,False,0,0,5.7858880999999997e-05,-1699,1,True,0,13,13
100000006522972100,terminal,0.54800000000000004,5,0.21759999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 9515 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,9515,0,0.000301654378,0,3,False,False,0,0,0,9515,0,False,-1,1,0
100000006523053100,terminal,0.51600000000000001,3,0.30580000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 5000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5000,0,0.00053543726599999996,0,2,False,False,0,0,0,5000,0,False,-1,1,0
100000006527156100,terminal,0.34999999999999998,47,0.25629999999999997,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 48500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,48500,0,0.00029446767399999999,0,4,False,True,0,0,0,48500,0,False,-1,1,0
100000006530134100,terminal,0.86399999999999999,5,0.30680000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 144663 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,144663,0,0.00029745273099999998,0,3,False,False,0,0,0,144663,0,False,-1,2,0
100000006532229100,terminal,0.83699999999999997,2,0.3044,Гипотеза терминала: исходящие не наблюдаются; вх 105000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,105000,0,0.00029900376,0,3,False,False,0,0,0,105000,0,False,-1,1,0
100000006534886100,transit,0.98799999999999999,4,0.60550000000000004,"Двусторонний поток: out/in=2.34, цикл=1; вх 71700 KZT/5 перев.; исх 167500 KZT/8 перев.",1,1,71700,167500,0.001123952027,2.3361227336122732,2,False,False,0,0,0,-95800,0,True,2,5,8
100000006557763100,terminal,0.55700000000000005,3,0.26769999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00034522291900000002,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000006562026100,terminal,0.79700000000000004,53,0.47810000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 75000 KZT/6 перев.; исх 0 KZT/0 перев.,2,0,75000,0,0.00068121963899999999,0,1,False,False,0,0,0,75000,2,False,-1,6,0
100000006564102100,terminal,0.90900000000000003,3,0.41120000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 233235 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,233235,0,0.00042547696800000003,0,2,False,False,0,0,0,233235,0,False,-1,1,0
100000006567935100,terminal,0.89600000000000002,30,0.34660000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 200000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,200000,0,0.00030879531900000003,0,2,False,False,0,0,0,200000,0,False,-1,1,0
100000006573438100,terminal,0.51600000000000001,42,0.19450000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 5000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5000,0,0.00029745574600000002,0,3,False,False,0,0,0,5000,0,False,-1,1,0
100000006579678100,distributor,0.504,4,0.879,"Признаки распределения: 6 получателей, hub=0; вх 192930 KZT/2 перев.; исх 1.6688e+06 KZT/15 перев.",2,6,192930,1668800,0.00062161019799999995,8.6497693463950664,1,False,False,0,0,0.00059959237199999995,-1475870,1,True,4,2,15
100000006595426100,terminal,0.80800000000000005,0,0.3422,Гипотеза терминала: исходящие не наблюдаются; вх 84800 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,84800,0,0.00033246880700000002,0,2,False,False,0,0,0,84800,0,False,-1,3,0
100000006612238100,peripheral,0.10000000000000001,1,0.34999999999999998,Недостаточно структурных признаков; вх 160000 KZT/1 перев.; исх 25000 KZT/1 перев.,1,1,160000,25000,0.00033796899100000001,0.15625,2,False,False,0,0,0,135000,0,True,0,1,1
100000006638021100,terminal,0.34999999999999998,48,0.45250000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 388500 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,388500,0,0.00054125457999999998,0,4,False,True,0,0,0,388500,0,False,-1,2,0
100000006641671100,transit,0.63800000000000001,6,0.52000000000000002,"Признаки транзита: out/in=1.14, цикл=0; вх 22000 KZT/2 перев.; исх 25000 KZT/3 перев.",2,1,22000,25000,0.000437447132,1.1363636363636365,3,False,False,0,0,1.9418390999999999e-05,-3000,0,False,0,2,3
100000006656003100,peripheral,0.10000000000000001,1,0.2051,Недостаточно структурных признаков; вх 20000 KZT/1 перев.; исх 9000 KZT/1 перев.,1,1,20000,9000,0.00028820344600000001,0.45000000000000001,1,False,False,0,0,0,11000,1,True,0,1,1
100000006658598100,terminal,0.54600000000000004,4,0.15620000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 9000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,9000,0,0.00028499858400000001,0,1,False,False,0,0,0,9000,1,False,-1,1,0
100000006664478100,transit,0.66500000000000004,8,0.57609999999999995,"Признаки транзита: out/in=1.09, цикл=0; вх 55000 KZT/3 перев.; исх 60000 KZT/2 перев.",1,2,55000,60000,0.00061301676700000005,1.0909090909090908,3,False,False,0,0,1.1888810000000001e-06,-5000,0,False,7,3,2
100000006679055100,terminal,0.66300000000000003,3,0.2457,Гипотеза терминала: исходящие не наблюдаются; вх 25000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,25000,0,0.000299197927,0,2,False,False,0,0,0,25000,0,False,-1,1,0
100000006684930100,terminal,0.55700000000000005,13,0.2044,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00029709019999999998,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000006687202100,terminal,0.752,0,0.28589999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 50000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,50000,0,0.00029334669199999999,0,1,False,False,0,0,0,50000,1,False,-1,1,0
100000006689603100,terminal,0.34999999999999998,6,0.37069999999999997,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 400000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,400000,0,0.00031067681300000002,0,4,False,True,0,0,0,400000,0,False,-1,2,0
100000006693788100,terminal,0.34999999999999998,0,0.316,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 10764 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10764,0,0.00052894508600000005,0,4,False,True,0,0,0,10764,0,False,-1,1,0
100000006701983100,terminal,0.67700000000000005,1,0.19539999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 27000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,27000,0,0.00028822050799999998,0,3,False,False,0,0,0,27000,0,False,-1,1,0
100000006704530100,transit,0.68999999999999995,27,0.62239999999999995,"Признаки транзита: out/in=0.95, цикл=0; вх 450500 KZT/1 перев.; исх 428000 KZT/5 перев.",1,3,450500,428000,0.00039600431199999999,0.95005549389567145,3,False,False,0,0,5.8849615000000001e-05,22500,0,False,3,1,5
100000006706519100,terminal,0.34999999999999998,0,0.33300000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 36000 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,36000,0,0.00038848627100000001,0,4,False,True,0,0,0,36000,0,False,-1,3,0
100000006707582100,distributor,0.58099999999999996,11,0.8548,"Признаки распределения: 14 получателей, hub=0; вх 39520 KZT/2 перев.; исх 961138 KZT/15 перев.",2,14,39520,961138,0.00053486033900000001,24.320293522267207,1,False,False,0,0,0.000345369962,-921618,1,True,1,2,15
100000006710485100,terminal,0.63,1,0.16880000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00028713596900000003,0,3,False,False,0,0,0,20000,0,False,-1,1,0
100000006714366100,peripheral,0.10000000000000001,13,0.16520000000000001,Недостаточно структурных признаков; вх 10500 KZT/1 перев.; исх 5000 KZT/1 перев.,1,1,10500,5000,0.00028789519200000003,0.47619047619047616,3,False,False,0,0,1.9220244999999999e-05,5500,0,False,0,1,1
100000006734214100,consolidator,0.39900000000000002,5,0.77000000000000002,"Признаки консолидации: 5 плательщиков, seed=0; вх 610000 KZT/10 перев.; исх 36000 KZT/4 перев.",5,3,610000,36000,0.000602458068,0.059016393442622953,3,False,False,0,0,5.9444054999999999e-05,574000,0,False,2,10,4
100000006734554100,transit,0.60599999999999998,29,0.46760000000000002,"Двусторонний поток: out/in=1.52, цикл=0; вх 16500 KZT/1 перев.; исх 25000 KZT/1 перев.",1,1,16500,25000,0.00031018136199999999,1.5151515151515151,1,False,False,0,0,5.9444100000000005e-07,-8500,1,False,19,1,1
100000006735545100,terminal,0.34999999999999998,6,0.17069999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 5000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5000,0,0.00029168926400000001,0,4,False,True,0,0,0,5000,0,False,-1,1,0
100000006745291100,terminal,0.80600000000000005,11,0.31540000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 82534 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,82534,0,0.00029648531400000002,0,1,False,False,0,0,0,82534,1,False,-1,1,0
100000006746688100,terminal,0.72499999999999998,1,0.2273,Гипотеза терминала: исходящие не наблюдаются; вх 41000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,41000,0,0.00029038958499999999,0,3,False,False,0,0,0,41000,0,False,-1,1,0
100000006755850100,terminal,0.95499999999999996,5,0.4708,Гипотеза терминала: исходящие не наблюдаются; вх 443476 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,443475.79999999999,0,0.00064501071399999997,0,2,False,False,0,0,0,443475.79999999999,0,False,-1,3,0
100000006756956100,terminal,0.34999999999999998,0,0.33050000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 121200 KZT/9 перев.; исх 0 KZT/0 перев.,1,0,121200,0,0.00030923361999999997,0,4,False,True,0,0,0,121200,0,False,-1,9,0
100000006787636100,terminal,0.63,54,0.29509999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00035598286700000003,0,2,False,False,0,0,0,20000,0,False,-1,1,0
100000006788200100,consolidator,0.436,8,0.7198,"Признаки консолидации: 4 плательщиков, seed=1; вх 272156 KZT/4 перев.; исх 64500 KZT/4 перев.",4,3,272155.79999999999,64500,0.00033526854899999998,0.23699660268125833,1,False,False,0,0,9.6695663000000002e-05,207655.79999999999,1,False,9,4,4
100000006789108100,terminal,0.71399999999999997,11,0.25209999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 37500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,37500,0,0.00028969314999999999,0,1,False,False,0,0,0,37500,1,False,-1,1,0
100000006831291100,peripheral,0.10000000000000001,53,0.0241,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/1; перев. 0/3,0,1,0,15000,0.000284037286,-1,0,True,False,0,0,0,-15000,0,False,-1,0,3
100000006844004100,terminal,0.63800000000000001,0,0.34499999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 20600 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20600,0,0.00054218888000000004,0,3,False,False,0,0,0,20600,0,False,-1,1,0
100000006844768100,transit,0.85799999999999998,0,0.75229999999999997,"Двусторонний поток: out/in=0.667, цикл=1; вх 282000 KZT/5 перев.; исх 188000 KZT/5 перев.",1,2,282000,188000,0.001373256966,0.66666666666666663,2,False,False,0,0,3.8836783000000001e-05,94000,0,True,16,5,5
100000006852430100,terminal,0.71299999999999997,11,0.36520000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 37000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,37000,0,0.000533021476,0,2,False,False,0,0,0,37000,0,False,-1,1,0
100000006866783100,coordinator,0.98099999999999998,0,0.9577,"Координирующий кандидат: btw=0.008446, PR=0.0008648; seed: вход неполон; контрагенты 13/67; перев. 31/90",13,67,838812,3948037,0.00086479718900000005,-1,0,True,False,0,0,0.0084462076869999993,-3109225,0,True,0,31,90
100000006866831100,terminal,0.34999999999999998,0,0.29270000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 16500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,16500,0,0.00036559311600000002,0,4,False,True,0,0,0,16500,0,False,-1,1,0
100000006882208100,terminal,0.61699999999999999,4,0.35239999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 18000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,18000,0,0.000635321407,0,3,False,False,0,0,0,18000,0,False,-1,1,0
100000006888238100,transit,0.72599999999999998,59,0.53620000000000001,"Двусторонний поток: out/in=1.67, цикл=0; вх 18000 KZT/1 перев.; исх 30000 KZT/1 перев.",1,1,18000,30000,0.00060500163200000005,1.6666666666666667,2,False,False,0,0,3.9629400000000001e-07,-12000,0,False,-1,1,1
100000006889963100,consolidator,0.503,5,0.79849999999999999,"Признаки консолидации: 4 плательщиков, seed=2; вх 1.431e+06 KZT/6 перев.; исх 443476 KZT/3 перев.",4,1,1431000,443475.79999999999,0.00042467462000000001,0.30990621942697416,1,False,False,0,0,2.516465e-05,987524.19999999995,2,False,0,6,3
100000006894637100,terminal,0.76300000000000001,0,0.22789999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 52831 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,52831,0,0.00028868681600000001,0,3,False,False,0,0,0,52831,0,False,-1,1,0
100000006901046100,peripheral,0.10000000000000001,4,0.41389999999999999,Недостаточно структурных признаков; вх 75800 KZT/3 перев.; исх 5500 KZT/1 перев.,1,1,75800,5500,0.003185561305,0.07255936675461741,2,False,False,0,0,0,70300,0,True,1,3,1
100000006903193100,terminal,0.34999999999999998,0,0.2122,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 9000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,9000,0,0.00029995928599999997,0,4,False,True,0,0,0,9000,0,False,-1,1,0
100000006912294100,transit,0.93500000000000005,2,0.58550000000000002,"Двусторонний поток: out/in=4.74, цикл=1; вх 6335.09 KZT/1 перев.; исх 30000 KZT/2 перев.",1,2,6335.0900000000001,30000,0.00050943419799999998,4.7355286191672095,2,False,False,0,0,5.9444100000000005e-07,-23664.91,0,True,-1,1,2
100000006918814100,terminal,0.34999999999999998,3,0.2445,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 20000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00030267300099999999,0,4,False,True,0,0,0,20000,0,False,-1,2,0
100000006919124100,terminal,0.66300000000000003,0,0.16320000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 25000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,25000,0,0.00028543545700000002,0,3,False,False,0,0,0,25000,0,False,-1,1,0
100000006952718100,terminal,0.79300000000000004,4,0.29039999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 71489 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,71489,0,0.00029167308499999998,0,1,False,False,0,0,0,71489,1,False,-1,1,0
100000006965162100,terminal,0.55700000000000005,28,0.2306,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00030752951099999998,0,3,False,False,0,0,0,10000,0,False,-1,1,0
100000006967370100,peripheral,0.10000000000000001,16,0.2407,Недостаточно структурных признаков; вх 33225 KZT/1 перев.; исх 13526.3 KZT/1 перев.,1,1,33225,13526.27,0.000292006632,0.40711121143717083,3,False,False,0,0,1.9220244999999999e-05,19698.73,0,False,0,1,1
100000006972210100,terminal,0.96099999999999997,2,0.50319999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 488775 KZT/4 перев.; исх 0 KZT/0 перев.,3,0,488775,0,0.00034438116499999999,0,1,False,False,0,0,0,488775,3,False,-1,4,0
100000006977207100,distributor,0.59799999999999998,20,0.68700000000000006,"Признаки распределения: 15 получателей, hub=0; вх 414000 KZT/1 перев.; исх 4.15702e+06 KZT/15 перев.",1,15,414000,4157018,0.000345885362,10.041106280193237,2,False,False,0,0,5.2310769000000003e-05,-3743018,0,False,-1,1,15
100000006989106100,terminal,0.78100000000000003,10,0.37709999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 64000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,64000,0,0.00049273077999999995,0,2,False,False,0,0,0,64000,0,False,-1,2,0
100000006989232100,terminal,0.64400000000000002,0,0.1615,Гипотеза терминала: исходящие не наблюдаются; вх 22194 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,22194,0,0.00028599052700000003,0,3,False,False,0,0,0,22194,0,False,-1,1,0
100000006994985100,peripheral,0.10000000000000001,8,0.37930000000000003,Недостаточно структурных признаков; вх 48500 KZT/2 перев.; исх 10200 KZT/2 перев.,1,1,48500,10200,0.00049832326999999996,0.21030927835051547,2,False,False,0,0,1.9616538000000002e-05,38300,0,False,1,2,2
100000007005380100,terminal,0.54700000000000004,5,0.21640000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 9400 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,9400,0,0.00030144145499999997,0,3,False,False,0,0,0,9400,0,False,-1,1,0
100000007018630100,peripheral,0.10000000000000001,61,0.12690000000000001,Недостаточно структурных признаков; seed: вход неполон; контрагенты 0/1; перев. 0/5,0,1,0,200000,0.000284037286,-1,0,True,False,0,0,0,-200000,0,False,-1,0,5
100000007020162100,terminal,0.81100000000000005,14,0.31569999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 86395 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,86395,0,0.00030837340299999999,0,3,False,False,0,0,0,86395,0,False,-1,1,0
100000007022818100,terminal,0.60899999999999999,1,0.1573,Гипотеза терминала: исходящие не наблюдаются; вх 17200 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,17200,0,0.00028670215299999999,0,3,False,False,0,0,0,17200,0,False,-1,1,0
100000007034089100,terminal,0.34999999999999998,2,0.36299999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 198000 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,198000,0,0.00031935729999999998,0,4,False,True,0,0,0,198000,0,False,-1,2,0
100000007042175100,terminal,0.34999999999999998,0,0.38590000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 60000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,60000,0,0.00053084087599999995,0,4,False,True,0,0,0,60000,0,False,-1,1,0
100000007055802100,consolidator,0.496,0,0.88839999999999997,"Признаки консолидации: 6 плательщиков, seed=1; вх 2.025e+06 KZT/34 перев.; исх 605000 KZT/7 перев.",6,1,2024999,605000,0.001170947356,0.29876557963732325,1,False,False,0,0,3.9629370000000002e-06,1419999,1,True,0,34,7
100000007071852100,terminal,0.34999999999999998,6,0.40870000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 195000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,195000,0,0.00044093304599999999,0,4,False,True,0,0,0,195000,0,False,-1,1,0
100000007129492100,transit,0.55500000000000005,11,0.51100000000000001,"Признаки транзита: out/in=0.726, цикл=0; вх 50990 KZT/2 перев.; исх 37000 KZT/1 перев.",2,1,50990,37000,0.00029292257600000001,0.72563247695626598,1,False,False,0,0,2.516465e-05,13990,2,False,0,2,1
100000007131370100,transit,1,15,0.55420000000000003,"Признаки транзита: out/in=1, цикл=1; вх 30000 KZT/1 перев.; исх 30000 KZT/1 перев.",1,1,30000,30000,0.00089236001999999995,1,3,False,False,0,0,0,0,0,True,-1,1,1
100000007138613100,consolidator,0.33900000000000002,0,0.71109999999999995,"Признаки консолидации: 3 плательщиков, seed=0; вх 1.002e+06 KZT/3 перев.; исх 179000 KZT/2 перев.",3,2,1002000,179000,0.000352148107,0.17864271457085829,3,False,False,0,0,3.8836783000000001e-05,823000,0,False,-1,3,2
100000007140834100,terminal,0.56599999999999995,8,0.34029999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 10200 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,10200,0,0.00070761206599999999,0,3,False,False,0,0,0,10200,0,False,-1,2,0
100000007153161100,terminal,0.34999999999999998,0,0.36759999999999998,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 44997 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,44997,0,0.00052780784000000004,0,4,False,True,0,0,0,44997,0,False,-1,1,0
100000007170072100,transit,0.71699999999999997,6,0.51770000000000005,"Признаки транзита: out/in=0.995, цикл=0; вх 100000 KZT/1 перев.; исх 99500 KZT/9 перев.",1,2,100000,99500,0.00030595559700000001,0.995,3,False,False,0,0,3.8440489000000002e-05,500,0,False,2,1,9
100000007173936100,terminal,0.55700000000000005,30,0.12909999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00028527518799999999,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000007175718100,terminal,0.63,46,0.2742,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00030153962900000001,0,1,False,False,0,0,0,20000,1,False,-1,1,0
100000007181706100,terminal,0.88100000000000001,3,0.38800000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 176272 KZT/2 перев.; исх 0 KZT/0 перев.,2,0,176272,0,0.00031726410400000001,0,1,False,False,0,0,0,176272,1,False,-1,2,0
100000007197866100,transit,0.56999999999999995,6,0.36370000000000002,"Признаки транзита: out/in=0.75, цикл=0; вх 20000 KZT/1 перев.; исх 15000 KZT/1 перев.",1,1,20000,15000,0.000288074403,0.75,3,False,False,0,0,1.9220244999999999e-05,5000,0,False,0,1,1
100000007229557100,terminal,0.98499999999999999,21,0.4365,Гипотеза терминала: исходящие не наблюдаются; вх 878000 KZT/3 перев.; исх 0 KZT/0 перев.,3,0,878000,0,0.000391949611,0,3,False,False,0,0,0,878000,0,False,-1,3,0
100000007242833100,peripheral,0.10000000000000001,12,0.41670000000000001,Недостаточно структурных признаков; вх 107500 KZT/3 перев.; исх 45000 KZT/2 перев.,1,1,107500,45000,0.00051067884499999996,0.41860465116279072,2,False,False,0,0,1.9814685000000001e-05,62500,0,False,1,3,2
100000007267915100,peripheral,0.10000000000000001,16,0.1067,Недостаточно структурных признаков; вх 21000 KZT/3 перев.; исх 10000 KZT/1 перев.,2,1,21000,10000,0.00028981987100000001,0.47619047619047616,3,False,False,0,0,0,11000,0,False,2,3,1
100000007274584100,terminal,0.71499999999999997,3,0.26400000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 38000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,38000,0,0.00029158469200000001,0,1,False,False,0,0,0,38000,1,False,-1,1,0
100000007281639100,terminal,0.90300000000000002,4,0.40010000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 216770 KZT/4 перев.; исх 0 KZT/0 перев.,2,0,216770,0,0.000321763835,0,1,False,False,0,0,0,216770,1,False,-1,4,0
100000007283257100,terminal,0.89000000000000001,65,0.4274,Гипотеза терминала: исходящие не наблюдаются; вх 192000 KZT/7 перев.; исх 0 KZT/0 перев.,1,0,192000,0,0.00038686168699999997,0,1,False,False,0,0,0,192000,1,False,-1,7,0
100000007289427100,terminal,0.57499999999999996,3,0.2843,Гипотеза терминала: исходящие не наблюдаются; вх 12300 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,12300,0,0.00037151571500000001,0,2,False,False,0,0,0,12300,0,False,-1,1,0
100000007303047100,terminal,0.76200000000000001,1,0.25109999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 52250 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,52250,0,0.00029213259400000003,0,3,False,False,0,0,0,52250,0,False,-1,1,0
100000007311010100,peripheral,0.10000000000000001,3,0.3569,Недостаточно структурных признаков; вх 64480 KZT/2 перев.; исх 20000 KZT/1 перев.,2,1,64480,20000,0.000307642843,0.31017369727047145,1,False,False,0,0,2.3975769e-05,44480,1,False,-1,2,1
100000007322059100,transit,0.86599999999999999,32,0.66539999999999999,"Признаки транзита: out/in=0.776, цикл=1; вх 29000 KZT/2 перев.; исх 22500 KZT/2 перев.",2,1,29000,22500,0.00067482425800000003,0.77586206896551724,2,False,False,0,0,4.0025664e-05,6500,0,True,2.5,2,2
100000007330432100,terminal,0.34999999999999998,70,0.46100000000000002,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 584900 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,584900,0,0.00053495126300000001,0,4,False,True,0,0,0,584900,0,False,-1,1,0
100000007333038100,transit,0.57299999999999995,9,0.4259,"Двусторонний поток: out/in=2, цикл=0; вх 17500 KZT/1 перев.; исх 34994 KZT/2 перев.",1,2,17500,34994,0.00029806414600000002,1.9996571428571428,3,False,False,0,0,1.585175e-06,-17494,0,False,-1,1,2
100000007334196100,terminal,0.86899999999999999,11,0.36459999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 150002 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,150002,0,0.00030666104200000001,0,1,False,False,0,0,0,150002,1,False,-1,1,0
100000007337374100,terminal,0.63,1,0.19950000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 20000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,20000,0,0.00029077874899999999,0,2,False,False,0,0,0,20000,0,False,-1,2,0
